service_id,date,exception_type
0#61-4889,20250725,1
0#61-4890,20250725,1
0#61-4891,20250725,1
0#61-4892,20250725,1
0#61-4893,20250725,1
0#61-4894,20250725,1
0#61-4895,20250725,1
0#61-4896,20250725,1
0#61-4897,20250725,1
0#61-4898,20250725,1
0#61-4899,20250725,1
0#61-4900,20250725,1
0#61-4901,20250725,1
0#61-4902,20250725,1
0#61-4903,20250725,1
0#61-4904,20250725,1
0#61-4905,20250725,1
0#61-4906,20250725,1
0#61-4907,20250725,1
0#61-4908,20250725,1
0#61-4909,20250725,1
0#61-4910,20250725,1
0#61-4911,20250725,1
0#61-4912,20250725,1
0#61-4913,20250725,1
0#66,20250725,1
0#66-4811,20250725,1
0#66-4812,20250725,1
0#66-4813,20250725,1
0#66-4814,20250725,1
0#66-4914,20250725,1
0#66-4915,20250725,1
0#66-4916,20250725,1
0#66-4917,20250725,1
0#66-6239,20250725,1
0#66-6240,20250725,1
0#66-6241,20250725,1
0#66-6242,20250725,1
0#68,20250725,1
0#68-4815,20250725,1
0#68-4918,20250725,1
0#68-4919,20250725,1
0#68-6243,20250725,1
0#68-6244,20250725,1
0#77,20250725,1
0#77-4831,20250725,1
0#77-4832,20250725,1
0#77-4833,20250725,1
0#77-4834,20250725,1
0#81,20250725,1
0#81-4770,20250725,1
0#81-4786,20250725,1
0#81-5778,20250725,1
0#82,20250725,1
0#82-4746,20250725,1
0#82-4747,20250725,1
0#82-4748,20250725,1
0#82-4749,20250725,1
0#82-4750,20250725,1
0#82-4751,20250725,1
0#82-4752,20250725,1
0#82-4753,20250725,1
0#82-4775,20250725,1
0#82-4776,20250725,1
0#82-4777,20250725,1
0#82-4778,20250725,1
0#82-4779,20250725,1
0#82-4780,20250725,1
0#82-4781,20250725,1
0#82-4782,20250725,1
0#82-4783,20250725,1
0#82-4784,20250725,1
0#82-4785,20250725,1
0#82-5637,20250725,1
0#82-5638,20250725,1
0#82-5639,20250725,1
0#82-5640,20250725,1
0#82-5641,20250725,1
0#82-5646,20250725,1
0#82-5647,20250725,1
0#82-5648,20250725,1
0#82-5649,20250725,1
0#82-5650,20250725,1
0#82-5651,20250725,1
0#82-5779,20250725,1
0#82-5780,20250725,1
0#82-5799,20250725,1
0#82-5800,20250725,1
0#82-5801,20250725,1
0#82-5802,20250725,1
0#82-5803,20250725,1
0#84,20250725,1
0#84-5711,20250725,1
0#84-5712,20250725,1
0#84-5713,20250725,1
0#84-5932,20250725,1
0#85,20250725,1
0#85-5707,20250725,1
0#85-5708,20250725,1
0#85-5709,20250725,1
0#85-5710,20250725,1
0#85-5714,20250725,1
0#85-5715,20250725,1
0#85-5716,20250725,1
0#85-5804,20250725,1
0#85-5805,20250725,1
0#85-5806,20250725,1
0#85-5933,20250725,1
0#85-5934,20250725,1
0#85-5935,20250725,1
0#85-5936,20250725,1
0#85-5937,20250725,1
0#85-5938,20250725,1
0#85-5939,20250725,1
0#2,20250726,1
0#3,20250726,1
0#3-4477,20250726,1
0#3-4478,20250726,1
0#3-4479,20250726,1
0#3-4480,20250726,1
0#3-4481,20250726,1
0#3-4482,20250726,1
0#3-4483,20250726,1
0#3-4484,20250726,1
0#3-4485,20250726,1
0#3-4486,20250726,1
0#9,20250726,1
0#9-4952,20250726,1
0#9-4953,20250726,1
0#9-4954,20250726,1
0#9-4955,20250726,1
0#9-5610,20250726,1
0#9-5611,20250726,1
0#9-5612,20250726,1
0#9-5613,20250726,1
0#9-5614,20250726,1
0#9-6262,20250726,1
0#9-6263,20250726,1
0#9-6264,20250726,1
0#9-6265,20250726,1
0#12,20250726,1
0#12-4926,20250726,1
0#12-4927,20250726,1
0#12-4928,20250726,1
0#12-4929,20250726,1
0#12-4930,20250726,1
0#12-4931,20250726,1
0#12-4932,20250726,1
0#12-4933,20250726,1
0#12-4934,20250726,1
0#12-4935,20250726,1
0#12-4936,20250726,1
0#12-4937,20250726,1
0#12-4938,20250726,1
0#12-4939,20250726,1
0#12-4944,20250726,1
0#12-4945,20250726,1
0#12-4946,20250726,1
0#12-4947,20250726,1
0#12-4948,20250726,1
0#12-4949,20250726,1
0#12-4950,20250726,1
0#12-4951,20250726,1
0#12-4963,20250726,1
0#12-4964,20250726,1
0#12-4965,20250726,1
0#12-4966,20250726,1
0#12-4970,20250726,1
0#12-4971,20250726,1
0#12-4972,20250726,1
0#12-4973,20250726,1
0#12-4974,20250726,1
0#12-4975,20250726,1
0#12-4976,20250726,1
0#12-5013,20250726,1
0#12-5014,20250726,1
0#12-5015,20250726,1
0#12-5016,20250726,1
0#12-5017,20250726,1
0#12-5018,20250726,1
0#12-5019,20250726,1
0#12-5023,20250726,1
0#12-5024,20250726,1
0#12-5030,20250726,1
0#12-5031,20250726,1
0#12-5032,20250726,1
0#12-5033,20250726,1
0#12-5034,20250726,1
0#12-5035,20250726,1
0#12-5036,20250726,1
0#12-5065,20250726,1
0#12-5066,20250726,1
0#12-5067,20250726,1
0#12-5068,20250726,1
0#12-5069,20250726,1
0#12-5070,20250726,1
0#12-5071,20250726,1
0#12-5072,20250726,1
0#12-5080,20250726,1
0#12-5085,20250726,1
0#12-5086,20250726,1
0#12-5087,20250726,1
0#12-5088,20250726,1
0#12-5107,20250726,1
0#12-5108,20250726,1
0#12-5109,20250726,1
0#12-5110,20250726,1
0#12-5164,20250726,1
0#12-5165,20250726,1
0#12-5166,20250726,1
0#12-5167,20250726,1
0#12-5168,20250726,1
0#12-5174,20250726,1
0#12-5175,20250726,1
0#12-5176,20250726,1
0#12-5177,20250726,1
0#12-5178,20250726,1
0#12-5179,20250726,1
0#12-5180,20250726,1
0#12-5181,20250726,1
0#12-5182,20250726,1
0#12-5183,20250726,1
0#12-5184,20250726,1
0#12-5185,20250726,1
0#12-5186,20250726,1
0#12-5187,20250726,1
0#12-5188,20250726,1
0#12-5189,20250726,1
0#12-5190,20250726,1
0#12-5192,20250726,1
0#12-5193,20250726,1
0#12-5194,20250726,1
0#12-5195,20250726,1
0#12-5196,20250726,1
0#12-5197,20250726,1
0#12-5198,20250726,1
0#12-5199,20250726,1
0#12-5206,20250726,1
0#12-5207,20250726,1
0#12-5208,20250726,1
0#12-5209,20250726,1
0#12-5210,20250726,1
0#12-5211,20250726,1
0#12-5212,20250726,1
0#12-5213,20250726,1
0#12-5214,20250726,1
0#12-5215,20250726,1
0#12-5216,20250726,1
0#12-5534,20250726,1
0#12-5535,20250726,1
0#12-5536,20250726,1
0#12-5537,20250726,1
0#12-5538,20250726,1
0#12-5540,20250726,1
0#12-5541,20250726,1
0#12-5542,20250726,1
0#12-5543,20250726,1
0#12-5544,20250726,1
0#12-5545,20250726,1
0#12-5546,20250726,1
0#12-5551,20250726,1
0#12-5589,20250726,1
0#12-5590,20250726,1
0#12-5591,20250726,1
0#12-5592,20250726,1
0#12-5593,20250726,1
0#12-5663,20250726,1
0#12-5664,20250726,1
0#12-5665,20250726,1
0#12-5807,20250726,1
0#12-5844,20250726,1
0#12-5845,20250726,1
0#12-5846,20250726,1
0#12-5847,20250726,1
0#12-5956,20250726,1
0#12-5957,20250726,1
0#12-5958,20250726,1
0#12-5959,20250726,1
0#12-5992,20250726,1
0#12-5993,20250726,1
0#12-5994,20250726,1
0#12-5995,20250726,1
0#12-6006,20250726,1
0#12-6007,20250726,1
0#12-6008,20250726,1
0#12-6009,20250726,1
0#12-6010,20250726,1
0#12-6011,20250726,1
0#12-6146,20250726,1
0#12-6147,20250726,1
0#12-6148,20250726,1
0#12-6149,20250726,1
0#12-6150,20250726,1
0#12-6182,20250726,1
0#12-6183,20250726,1
0#12-6184,20250726,1
0#12-6196,20250726,1
0#12-6197,20250726,1
0#12-6198,20250726,1
0#12-6294,20250726,1
0#12-6295,20250726,1
0#12-6296,20250726,1
0#12-6297,20250726,1
0#13,20250726,1
0#13-4959,20250726,1
0#13-4960,20250726,1
0#13-4961,20250726,1
0#13-4962,20250726,1
0#13-5854,20250726,1
0#13-5855,20250726,1
0#13-5856,20250726,1
0#14,20250726,1
0#15,20250726,1
0#15-4956,20250726,1
0#15-4957,20250726,1
0#15-4958,20250726,1
0#15-4987,20250726,1
0#15-4988,20250726,1
0#15-5001,20250726,1
0#15-5002,20250726,1
0#15-5003,20250726,1
0#15-5004,20250726,1
0#15-5005,20250726,1
0#15-5006,20250726,1
0#15-5007,20250726,1
0#15-5008,20250726,1
0#15-5009,20250726,1
0#15-5010,20250726,1
0#15-5011,20250726,1
0#15-5012,20250726,1
0#15-5052,20250726,1
0#15-5053,20250726,1
0#15-5054,20250726,1
0#15-5055,20250726,1
0#15-5056,20250726,1
0#15-5057,20250726,1
0#15-5058,20250726,1
0#15-5059,20250726,1
0#15-5060,20250726,1
0#15-5061,20250726,1
0#15-5062,20250726,1
0#15-5063,20250726,1
0#15-5064,20250726,1
0#15-5073,20250726,1
0#15-5074,20250726,1
0#15-5079,20250726,1
0#15-5083,20250726,1
0#15-5084,20250726,1
0#15-5103,20250726,1
0#15-5104,20250726,1
0#15-5105,20250726,1
0#15-5106,20250726,1
0#15-5159,20250726,1
0#15-5160,20250726,1
0#15-5161,20250726,1
0#15-5162,20250726,1
0#15-5163,20250726,1
0#15-5169,20250726,1
0#15-5170,20250726,1
0#15-5171,20250726,1
0#15-5172,20250726,1
0#15-5173,20250726,1
0#15-5552,20250726,1
0#15-5553,20250726,1
0#15-5554,20250726,1
0#15-5555,20250726,1
0#15-5556,20250726,1
0#15-5557,20250726,1
0#15-5558,20250726,1
0#15-5559,20250726,1
0#15-5560,20250726,1
0#15-5808,20250726,1
0#15-5809,20250726,1
0#15-5810,20250726,1
0#15-5811,20250726,1
0#15-5812,20250726,1
0#15-5813,20250726,1
0#15-5814,20250726,1
0#15-5815,20250726,1
0#15-5816,20250726,1
0#15-5817,20250726,1
0#15-5818,20250726,1
0#15-5819,20250726,1
0#15-5820,20250726,1
0#15-5827,20250726,1
0#15-5828,20250726,1
0#15-5829,20250726,1
0#15-5830,20250726,1
0#15-5831,20250726,1
0#15-5832,20250726,1
0#15-5833,20250726,1
0#15-5834,20250726,1
0#15-5835,20250726,1
0#15-5842,20250726,1
0#15-5843,20250726,1
0#15-5848,20250726,1
0#15-5849,20250726,1
0#15-5850,20250726,1
0#15-5919,20250726,1
0#15-5920,20250726,1
0#15-5921,20250726,1
0#15-5922,20250726,1
0#15-5923,20250726,1
0#16,20250726,1
0#16-4819,20250726,1
0#16-4820,20250726,1
0#16-4821,20250726,1
0#16-4822,20250726,1
0#16-4823,20250726,1
0#16-4824,20250726,1
0#16-4825,20250726,1
0#16-4826,20250726,1
0#16-4827,20250726,1
0#16-4828,20250726,1
0#16-4829,20250726,1
0#16-4830,20250726,1
0#18,20250726,1
0#19,20250726,1
0#24,20250726,1
0#25,20250726,1
0#25-5075,20250726,1
0#25-5076,20250726,1
0#25-5077,20250726,1
0#25-5078,20250726,1
0#25-5081,20250726,1
0#25-5082,20250726,1
0#25-5111,20250726,1
0#25-5547,20250726,1
0#25-5548,20250726,1
0#25-5549,20250726,1
0#25-5550,20250726,1
0#25-5821,20250726,1
0#25-5822,20250726,1
0#25-5823,20250726,1
0#25-5824,20250726,1
0#25-5825,20250726,1
0#25-5826,20250726,1
0#25-5836,20250726,1
0#25-5837,20250726,1
0#25-5838,20250726,1
0#25-5839,20250726,1
0#25-5840,20250726,1
0#25-5841,20250726,1
0#25-5924,20250726,1
0#25-5925,20250726,1
0#27,20250726,1
0#28,20250726,1
0#28-5642,20250726,1
0#31,20250726,1
0#32,20250726,1
0#34,20250726,1
0#36,20250726,1
0#38,20250726,1
0#38-5089,20250726,1
0#38-5090,20250726,1
0#38-5091,20250726,1
0#38-5092,20250726,1
0#38-5093,20250726,1
0#38-5094,20250726,1
0#38-5095,20250726,1
0#38-5096,20250726,1
0#38-5097,20250726,1
0#41,20250726,1
0#41-4994,20250726,1
0#41-4995,20250726,1
0#41-4996,20250726,1
0#41-4997,20250726,1
0#41-4998,20250726,1
0#41-4999,20250726,1
0#41-5000,20250726,1
0#43,20250726,1
0#44,20250726,1
0#44-5048,20250726,1
0#44-5049,20250726,1
0#44-5050,20250726,1
0#44-5051,20250726,1
0#45,20250726,1
0#46,20250726,1
0#50,20250726,1
0#50-5041,20250726,1
0#50-5042,20250726,1
0#50-5043,20250726,1
0#50-5044,20250726,1
0#50-5045,20250726,1
0#50-5046,20250726,1
0#50-5047,20250726,1
0#55,20250726,1
0#55-5115,20250726,1
0#55-5116,20250726,1
0#55-5117,20250726,1
0#55-5118,20250726,1
0#55-5119,20250726,1
0#55-5120,20250726,1
0#55-5121,20250726,1
0#55-5122,20250726,1
0#55-5123,20250726,1
0#55-5124,20250726,1
0#55-5125,20250726,1
0#55-5126,20250726,1
0#55-5127,20250726,1
0#55-5128,20250726,1
0#55-5129,20250726,1
0#55-5130,20250726,1
0#55-5131,20250726,1
0#55-5132,20250726,1
0#55-5133,20250726,1
0#55-5134,20250726,1
0#55-5135,20250726,1
0#55-5136,20250726,1
0#55-5137,20250726,1
0#55-5138,20250726,1
0#55-5139,20250726,1
0#55-5140,20250726,1
0#55-5141,20250726,1
0#55-5142,20250726,1
0#55-5143,20250726,1
0#55-5144,20250726,1
0#55-5145,20250726,1
0#55-5146,20250726,1
0#56,20250726,1
0#56-5147,20250726,1
0#56-5148,20250726,1
0#56-5149,20250726,1
0#56-5150,20250726,1
0#56-5151,20250726,1
0#56-5152,20250726,1
0#56-5153,20250726,1
0#56-5154,20250726,1
0#56-5155,20250726,1
0#56-5156,20250726,1
0#56-5157,20250726,1
0#56-5158,20250726,1
0#67,20250726,1
0#67-4989,20250726,1
0#67-4990,20250726,1
0#67-4991,20250726,1
0#67-4992,20250726,1
0#67-4993,20250726,1
0#67-5200,20250726,1
0#67-5201,20250726,1
0#67-5202,20250726,1
0#67-5203,20250726,1
0#67-5204,20250726,1
0#67-5205,20250726,1
0#67-6245,20250726,1
0#67-6246,20250726,1
0#67-6247,20250726,1
0#67-6248,20250726,1
0#67-6249,20250726,1
0#67-6250,20250726,1
0#74,20250726,1
0#74-5191,20250726,1
0#76,20250726,1
0#76-5037,20250726,1
0#76-5038,20250726,1
0#76-5039,20250726,1
0#76-5040,20250726,1
0#82,20250726,1
0#82-4746,20250726,1
0#82-4747,20250726,1
0#82-4748,20250726,1
0#82-4749,20250726,1
0#82-4750,20250726,1
0#82-4751,20250726,1
0#82-4752,20250726,1
0#82-4753,20250726,1
0#82-4775,20250726,1
0#82-4776,20250726,1
0#82-4777,20250726,1
0#82-4778,20250726,1
0#82-4779,20250726,1
0#82-4780,20250726,1
0#82-4781,20250726,1
0#82-4782,20250726,1
0#82-4783,20250726,1
0#82-4784,20250726,1
0#82-4785,20250726,1
0#82-5637,20250726,1
0#82-5638,20250726,1
0#82-5639,20250726,1
0#82-5640,20250726,1
0#82-5641,20250726,1
0#82-5646,20250726,1
0#82-5647,20250726,1
0#82-5648,20250726,1
0#82-5649,20250726,1
0#82-5650,20250726,1
0#82-5651,20250726,1
0#82-5779,20250726,1
0#82-5780,20250726,1
0#82-5799,20250726,1
0#82-5800,20250726,1
0#82-5801,20250726,1
0#82-5802,20250726,1
0#82-5803,20250726,1
0#86,20250726,1
0#86-5717,20250726,1
0#86-5718,20250726,1
0#86-5719,20250726,1
0#86-5720,20250726,1
0#86-5721,20250726,1
0#86-5722,20250726,1
0#86-5723,20250726,1
0#86-5724,20250726,1
0#86-5725,20250726,1
0#86-5726,20250726,1
0#86-5851,20250726,1
0#86-5852,20250726,1
0#86-5853,20250726,1
0#86-5940,20250726,1
0#86-5941,20250726,1
0#86-5942,20250726,1
0#86-5943,20250726,1
0#86-5944,20250726,1
0#86-5945,20250726,1
0#86-5946,20250726,1
0#86-5947,20250726,1
0#1,20250727,1
0#1-5221,20250727,1
0#1-5222,20250727,1
0#1-5223,20250727,1
0#1-5224,20250727,1
0#1-5225,20250727,1
0#1-5226,20250727,1
0#1-5227,20250727,1
0#1-5228,20250727,1
0#1-5229,20250727,1
0#1-5230,20250727,1
0#1-5235,20250727,1
0#1-5236,20250727,1
0#1-5237,20250727,1
0#1-5238,20250727,1
0#1-5239,20250727,1
0#1-5240,20250727,1
0#1-5241,20250727,1
0#1-5242,20250727,1
0#1-5243,20250727,1
0#1-5244,20250727,1
0#1-5245,20250727,1
0#1-5246,20250727,1
0#1-5247,20250727,1
0#1-5248,20250727,1
0#1-5249,20250727,1
0#1-5250,20250727,1
0#1-5251,20250727,1
0#1-5255,20250727,1
0#1-5256,20250727,1
0#1-5257,20250727,1
0#1-5258,20250727,1
0#1-5259,20250727,1
0#1-5260,20250727,1
0#1-5261,20250727,1
0#1-5274,20250727,1
0#1-5275,20250727,1
0#1-5287,20250727,1
0#1-5288,20250727,1
0#1-5289,20250727,1
0#1-5290,20250727,1
0#1-5291,20250727,1
0#1-5292,20250727,1
0#1-5293,20250727,1
0#1-5294,20250727,1
0#1-5295,20250727,1
0#1-5296,20250727,1
0#1-5297,20250727,1
0#1-5298,20250727,1
0#1-5299,20250727,1
0#1-5300,20250727,1
0#1-5301,20250727,1
0#1-5304,20250727,1
0#1-5305,20250727,1
0#1-5306,20250727,1
0#1-5307,20250727,1
0#1-5326,20250727,1
0#1-5327,20250727,1
0#1-5328,20250727,1
0#1-5329,20250727,1
0#1-5330,20250727,1
0#1-5331,20250727,1
0#1-5332,20250727,1
0#1-5333,20250727,1
0#1-5336,20250727,1
0#1-5337,20250727,1
0#1-5338,20250727,1
0#1-5339,20250727,1
0#1-5344,20250727,1
0#1-5345,20250727,1
0#1-5346,20250727,1
0#1-5347,20250727,1
0#1-5348,20250727,1
0#1-5361,20250727,1
0#1-5362,20250727,1
0#1-5363,20250727,1
0#1-5396,20250727,1
0#1-5397,20250727,1
0#1-5398,20250727,1
0#1-5399,20250727,1
0#1-5400,20250727,1
0#1-5401,20250727,1
0#1-5402,20250727,1
0#1-5403,20250727,1
0#1-5404,20250727,1
0#1-5405,20250727,1
0#1-5406,20250727,1
0#1-5407,20250727,1
0#1-5408,20250727,1
0#1-5409,20250727,1
0#1-5410,20250727,1
0#1-5411,20250727,1
0#1-5412,20250727,1
0#1-5413,20250727,1
0#1-5414,20250727,1
0#1-5415,20250727,1
0#1-5416,20250727,1
0#1-5417,20250727,1
0#1-5418,20250727,1
0#1-5419,20250727,1
0#1-5420,20250727,1
0#1-5425,20250727,1
0#1-5426,20250727,1
0#1-5427,20250727,1
0#1-5428,20250727,1
0#1-5429,20250727,1
0#1-5430,20250727,1
0#1-5431,20250727,1
0#1-5561,20250727,1
0#1-5562,20250727,1
0#1-5563,20250727,1
0#1-5564,20250727,1
0#1-5565,20250727,1
0#1-5566,20250727,1
0#1-5567,20250727,1
0#1-5568,20250727,1
0#1-5569,20250727,1
0#1-5572,20250727,1
0#1-5573,20250727,1
0#1-5574,20250727,1
0#1-5575,20250727,1
0#1-5594,20250727,1
0#1-5595,20250727,1
0#1-5596,20250727,1
0#1-5597,20250727,1
0#1-5598,20250727,1
0#1-5599,20250727,1
0#1-5600,20250727,1
0#1-5601,20250727,1
0#1-5602,20250727,1
0#1-5603,20250727,1
0#1-5604,20250727,1
0#1-5605,20250727,1
0#1-5606,20250727,1
0#1-5607,20250727,1
0#1-5608,20250727,1
0#1-5609,20250727,1
0#1-5615,20250727,1
0#1-5616,20250727,1
0#1-5617,20250727,1
0#1-5618,20250727,1
0#1-5619,20250727,1
0#1-5666,20250727,1
0#1-5667,20250727,1
0#1-5668,20250727,1
0#1-5857,20250727,1
0#1-5858,20250727,1
0#1-5859,20250727,1
0#1-5860,20250727,1
0#1-5861,20250727,1
0#1-5862,20250727,1
0#1-5863,20250727,1
0#1-5864,20250727,1
0#1-5869,20250727,1
0#1-5870,20250727,1
0#1-5871,20250727,1
0#1-5872,20250727,1
0#1-5873,20250727,1
0#1-5874,20250727,1
0#1-5875,20250727,1
0#1-5882,20250727,1
0#1-5883,20250727,1
0#1-5884,20250727,1
0#1-5889,20250727,1
0#1-5890,20250727,1
0#1-5891,20250727,1
0#1-5926,20250727,1
0#1-5927,20250727,1
0#1-5928,20250727,1
0#1-5996,20250727,1
0#1-5997,20250727,1
0#1-5998,20250727,1
0#1-5999,20250727,1
0#1-6151,20250727,1
0#1-6152,20250727,1
0#1-6153,20250727,1
0#1-6154,20250727,1
0#1-6155,20250727,1
0#1-6185,20250727,1
0#1-6186,20250727,1
0#1-6199,20250727,1
0#1-6200,20250727,1
0#1-6282,20250727,1
0#1-6298,20250727,1
0#1-6299,20250727,1
0#1-6300,20250727,1
0#2,20250727,1
0#6,20250727,1
0#6-5694,20250727,1
0#7,20250727,1
0#14,20250727,1
0#17,20250727,1
0#17-5308,20250727,1
0#17-5309,20250727,1
0#17-5310,20250727,1
0#17-5311,20250727,1
0#17-5312,20250727,1
0#17-5313,20250727,1
0#17-5314,20250727,1
0#17-5315,20250727,1
0#17-5316,20250727,1
0#17-5317,20250727,1
0#26,20250727,1
0#26-5340,20250727,1
0#26-5341,20250727,1
0#26-5342,20250727,1
0#26-5343,20250727,1
0#26-5570,20250727,1
0#26-5571,20250727,1
0#26-5865,20250727,1
0#26-5866,20250727,1
0#26-5867,20250727,1
0#26-5868,20250727,1
0#26-5876,20250727,1
0#26-5877,20250727,1
0#26-5878,20250727,1
0#26-5879,20250727,1
0#26-5880,20250727,1
0#26-5881,20250727,1
0#26-5929,20250727,1
0#26-5930,20250727,1
0#28,20250727,1
0#28-5642,20250727,1
0#30,20250727,1
0#33,20250727,1
0#34,20250727,1
0#35,20250727,1
0#40,20250727,1
0#40-5349,20250727,1
0#40-5350,20250727,1
0#40-5351,20250727,1
0#40-5352,20250727,1
0#40-5353,20250727,1
0#40-5354,20250727,1
0#40-5355,20250727,1
0#40-5356,20250727,1
0#40-5357,20250727,1
0#42,20250727,1
0#42-5280,20250727,1
0#42-5281,20250727,1
0#42-5282,20250727,1
0#42-5283,20250727,1
0#42-5284,20250727,1
0#42-5285,20250727,1
0#42-5286,20250727,1
0#43,20250727,1
0#49,20250727,1
0#49-5318,20250727,1
0#49-5319,20250727,1
0#49-5320,20250727,1
0#49-5321,20250727,1
0#49-5322,20250727,1
0#52,20250727,1
0#52-5323,20250727,1
0#52-5324,20250727,1
0#52-5325,20250727,1
0#53,20250727,1
0#54,20250727,1
0#58,20250727,1
0#58-5366,20250727,1
0#58-5367,20250727,1
0#58-5368,20250727,1
0#58-5369,20250727,1
0#58-5370,20250727,1
0#58-5371,20250727,1
0#58-5372,20250727,1
0#58-5373,20250727,1
0#58-5374,20250727,1
0#58-5375,20250727,1
0#58-5376,20250727,1
0#58-5377,20250727,1
0#58-5378,20250727,1
0#58-5379,20250727,1
0#58-5380,20250727,1
0#58-5381,20250727,1
0#58-5382,20250727,1
0#58-5383,20250727,1
0#58-5384,20250727,1
0#58-5385,20250727,1
0#58-5386,20250727,1
0#58-5387,20250727,1
0#58-5388,20250727,1
0#58-5389,20250727,1
0#59,20250727,1
0#59-5390,20250727,1
0#59-5391,20250727,1
0#59-5392,20250727,1
0#59-5393,20250727,1
0#59-5394,20250727,1
0#59-5395,20250727,1
0#62,20250727,1
0#63,20250727,1
0#63-5276,20250727,1
0#63-5277,20250727,1
0#63-5278,20250727,1
0#63-5279,20250727,1
0#63-5421,20250727,1
0#63-5422,20250727,1
0#63-5423,20250727,1
0#63-5424,20250727,1
0#63-6251,20250727,1
0#63-6252,20250727,1
0#63-6253,20250727,1
0#63-6254,20250727,1
0#70,20250727,1
0#70-5727,20250727,1
0#70-5728,20250727,1
0#70-5734,20250727,1
0#70-5735,20250727,1
0#70-5736,20250727,1
0#70-5737,20250727,1
0#70-5738,20250727,1
0#70-5885,20250727,1
0#70-5886,20250727,1
0#70-5887,20250727,1
0#70-5948,20250727,1
0#70-5949,20250727,1
0#70-5950,20250727,1
0#70-5951,20250727,1
0#70-5952,20250727,1
0#70-5953,20250727,1
0#70-5954,20250727,1
0#71,20250727,1
0#71-5729,20250727,1
0#71-5730,20250727,1
0#71-5731,20250727,1
0#71-5732,20250727,1
0#71-5733,20250727,1
0#82,20250727,1
0#82-4746,20250727,1
0#82-4747,20250727,1
0#82-4748,20250727,1
0#82-4749,20250727,1
0#82-4750,20250727,1
0#82-4751,20250727,1
0#82-4752,20250727,1
0#82-4753,20250727,1
0#82-4775,20250727,1
0#82-4776,20250727,1
0#82-4777,20250727,1
0#82-4778,20250727,1
0#82-4779,20250727,1
0#82-4780,20250727,1
0#82-4781,20250727,1
0#82-4782,20250727,1
0#82-4783,20250727,1
0#82-4784,20250727,1
0#82-4785,20250727,1
0#82-5637,20250727,1
0#82-5638,20250727,1
0#82-5639,20250727,1
0#82-5640,20250727,1
0#82-5641,20250727,1
0#82-5646,20250727,1
0#82-5647,20250727,1
0#82-5648,20250727,1
0#82-5649,20250727,1
0#82-5650,20250727,1
0#82-5651,20250727,1
0#82-5779,20250727,1
0#82-5780,20250727,1
0#82-5799,20250727,1
0#82-5800,20250727,1
0#82-5801,20250727,1
0#82-5802,20250727,1
0#82-5803,20250727,1
1000000086561,20250722,1
1000000086563,20250722,1
1000000087225,20250722,1
1000000086561,20250723,1
1000000086563,20250723,1
1000000087225,20250723,1
1000000086561,20250724,1
1000000086563,20250724,1
1000000087225,20250724,1
1000000086562,20250725,1
1000000086564,20250725,1
1000000087994,20250725,1
1000000086562,20250726,1
1000000086564,20250726,1
1000000087992,20250726,1
1000000086556,20250727,1
1000000086561,20250727,1
1000000086563,20250727,1
1000000086561,20250728,1
1000000086563,20250728,1
1000000087225,20250728,1
1000000087996,20250728,1
1000000086561,20250729,1
1000000086563,20250729,1
1000000087225,20250729,1
1000000087996,20250729,1
1000000086561,20250730,1
1000000086563,20250730,1
1000000087225,20250730,1
1000000087996,20250730,1
1000000086561,20250731,1
1000000086563,20250731,1
1000000087225,20250731,1
1000000087996,20250731,1
1000000086562,20250801,1
1000000086564,20250801,1
1000000087994,20250801,1
1000000087997,20250801,1
1000000086562,20250802,1
1000000086564,20250802,1
1000000087992,20250802,1
1000000087997,20250802,1
1000000086556,20250803,1
1000000086561,20250803,1
1000000086563,20250803,1
1000000087997,20250803,1
1000000086561,20250804,1
1000000086563,20250804,1
1000000087224,20250804,1
1000000087997,20250804,1
1000000086561,20250805,1
1000000086563,20250805,1
1000000087224,20250805,1
1000000087997,20250805,1
1000000086561,20250806,1
1000000086563,20250806,1
1000000087224,20250806,1
1000000087997,20250806,1
1000000086561,20250807,1
1000000086563,20250807,1
1000000087224,20250807,1
1000000087997,20250807,1
1000000086562,20250808,1
1000000086564,20250808,1
1000000087994,20250808,1
1000000087997,20250808,1
1000000086562,20250809,1
1000000086564,20250809,1
1000000087992,20250809,1
1000000087997,20250809,1
1000000086556,20250810,1
1000000086561,20250810,1
1000000086563,20250810,1
1000000087997,20250810,1
1000000086561,20250811,1
1000000086563,20250811,1
1000000087224,20250811,1
1000000087997,20250811,1
1000000086561,20250812,1
1000000086563,20250812,1
1000000087224,20250812,1
1000000087997,20250812,1
1000000086561,20250813,1
1000000086563,20250813,1
1000000087224,20250813,1
1000000087997,20250813,1
1000000086561,20250814,1
1000000086563,20250814,1
1000000087224,20250814,1
1000000087997,20250814,1
1000000086557,20250815,1
1000000086562,20250815,1
1000000086564,20250815,1
1000000087997,20250815,1
1000000086562,20250816,1
1000000086564,20250816,1
1000000087992,20250816,1
1000000087997,20250816,1
1000000086556,20250817,1
1000000086561,20250817,1
1000000086563,20250817,1
1000000087997,20250817,1
1000000086561,20250818,1
1000000086563,20250818,1
1000000087224,20250818,1
1000000087997,20250818,1
1000000086561,20250819,1
1000000086563,20250819,1
1000000087224,20250819,1
1000000087997,20250819,1
1000000086561,20250820,1
1000000086563,20250820,1
1000000087224,20250820,1
1000000087997,20250820,1
1000000086561,20250821,1
1000000086563,20250821,1
1000000087224,20250821,1
