route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
135,11,11135018,"STAZ.NE TIBURTINA (MB)","11135018",1,"",62146,0,
135,11,11135019,"SALARIA/PIOMBINO","11135019",0,"",62145,0,
135,11,11135020,"STAZ.NE TIBURTINA (MB)","11135020",1,"",62146,0,
135,11,11135021,"SALARIA/PIOMBINO","11135021",0,"",62145,0,
135,11,11135022,"STAZ.NE TIBURTINA (MB)","11135022",1,"",62146,0,
135,11,11135023,"SALARIA/PIOMBINO","11135023",0,"",62145,0,
135,11,11135024,"STAZ.NE TIBURTINA (MB)","11135024",1,"",62146,0,
135,11,11135025,"SALARIA/PIOMBINO","11135025",0,"",62145,0,
135,11,11135026,"STAZ.NE TIBURTINA (MB)","11135026",1,"",62146,0,
135,11,11135027,"SALARIA/PIOMBINO","11135027",0,"",62145,0,
135,11,11135028,"STAZ.NE TIBURTINA (MB)","11135028",1,"",62146,0,
135,11,11135029,"SALARIA/PIOMBINO","11135029",0,"",62145,0,
135,11,11135030,"STAZ.NE TIBURTINA (MB)","11135030",1,"",62146,0,
135,11,11135031,"SALARIA/PIOMBINO","11135031",0,"",62145,0,
135,11,11135032,"STAZ.NE TIBURTINA (MB)","11135032",1,"",62146,0,
135,11,11135033,"SALARIA/PIOMBINO","11135033",0,"",62145,0,
135,11,11135034,"STAZ.NE TIBURTINA (MB)","11135034",1,"",62146,0,
135,11,11135035,"SALARIA/PIOMBINO","11135035",0,"",62145,0,
135,11,11135036,"STAZ.NE TIBURTINA (MB)","11135036",1,"",62146,0,
135,11,11135037,"SALARIA/PIOMBINO","11135037",0,"",62145,0,
135,11,11135038,"STAZ.NE TIBURTINA (MB)","11135038",1,"",62146,0,
135,11,11135039,"SALARIA/PIOMBINO","11135039",0,"",62145,0,
135,11,11135040,"STAZ.NE TIBURTINA (MB)","11135040",1,"",62146,0,
135,11,11135041,"SALARIA/PIOMBINO","11135041",0,"",62145,0,
135,11,11135042,"STAZ.NE TIBURTINA (MB)","11135042",1,"",62146,0,
135,11,11135043,"SALARIA/PIOMBINO","11135043",0,"",62145,0,
135,11,11135044,"STAZ.NE TIBURTINA (MB)","11135044",1,"",62146,0,
135,11,11135045,"SALARIA/PIOMBINO","11135045",0,"",62145,0,
135,11,11135046,"STAZ.NE TIBURTINA (MB)","11135046",1,"",62146,0,
135,11,11135047,"SALARIA/PIOMBINO","11135047",0,"",62145,0,
135,11,11135048,"STAZ.NE TIBURTINA (MB)","11135048",1,"",62146,0,
135,11,11135049,"SALARIA/PIOMBINO","11135049",0,"",62145,0,
135,11,11135050,"STAZ.NE TIBURTINA (MB)","11135050",1,"",62146,0,
135,11,11135051,"SALARIA/PIOMBINO","11135051",0,"",62145,0,
135,11,11135052,"STAZ.NE TIBURTINA (MB)","11135052",1,"",62146,0,
135,11,11135053,"SALARIA/PIOMBINO","11135053",0,"",62145,0,
135,11,11135054,"STAZ.NE TIBURTINA (MB)","11135054",1,"",62146,0,
135,11,11135055,"SALARIA/PIOMBINO","11135055",0,"",62145,0,
135,11,11135056,"STAZ.NE TIBURTINA (MB)","11135056",1,"",62146,0,
135,11,11135057,"SALARIA/PIOMBINO","11135057",0,"",62145,0,
135,11,11135058,"STAZ.NE TIBURTINA (MB)","11135058",1,"",62146,0,
135,11,11135059,"SALARIA/PIOMBINO","11135059",0,"",62145,0,
135,11,11135060,"STAZ.NE TIBURTINA (MB)","11135060",1,"",62146,0,
135,11,11135061,"SALARIA/PIOMBINO","11135061",0,"",62145,0,
135,11,11135062,"STAZ.NE TIBURTINA (MB)","11135062",1,"",62146,0,
135,11,11135063,"SALARIA/PIOMBINO","11135063",0,"",62145,0,
135,11,11135064,"STAZ.NE TIBURTINA (MB)","11135064",1,"",62146,0,
135,11,11135065,"SALARIA/PIOMBINO","11135065",0,"",62145,0,
135,11,11135066,"STAZ.NE TIBURTINA (MB)","11135066",1,"",62146,0,
135,11,11135067,"SALARIA/PIOMBINO","11135067",0,"",62145,0,
135,11,11135068,"STAZ.NE TIBURTINA (MB)","11135068",1,"",62146,0,
135,11,11135069,"SALARIA/PIOMBINO","11135069",0,"",62145,0,
135,11,11135070,"STAZ.NE TIBURTINA (MB)","11135070",1,"",62146,0,
135,11,11135071,"SALARIA/PIOMBINO","11135071",0,"",62145,0,
135,11,11135072,"STAZ.NE TIBURTINA (MB)","11135072",1,"",62146,0,
135,11,11135073,"SALARIA/PIOMBINO","11135073",0,"",62145,0,
135,11,11135074,"STAZ.NE TIBURTINA (MB)","11135074",1,"",62146,0,
135,11,11135075,"SALARIA/PIOMBINO","11135075",0,"",62145,0,
135,11,11135076,"STAZ.NE TIBURTINA (MB)","11135076",1,"",62146,0,
135,11,11135077,"SALARIA/PIOMBINO","11135077",0,"",62145,0,
135,11,11135078,"STAZ.NE TIBURTINA (MB)","11135078",1,"",62146,0,
135,11,11135079,"SALARIA/PIOMBINO","11135079",0,"",62145,0,
135,11,11135080,"STAZ.NE TIBURTINA (MB)","11135080",1,"",62146,0,
135,11,11135081,"SALARIA/PIOMBINO","11135081",0,"",62145,0,
135,11,11135082,"STAZ.NE TIBURTINA (MB)","11135082",1,"",62146,0,
135,11,11135083,"SALARIA/PIOMBINO","11135083",0,"",62145,0,
135,11,11135084,"STAZ.NE TIBURTINA (MB)","11135084",1,"",62146,0,
135,11,11135085,"SALARIA/PIOMBINO","11135085",0,"",62145,0,
135,11,11135086,"STAZ.NE TIBURTINA (MB)","11135086",1,"",62146,0,
135,11,11135087,"SALARIA/PIOMBINO","11135087",0,"",62145,0,
135,11,11135088,"STAZ.NE TIBURTINA (MB)","11135088",1,"",62146,0,
135,11,11135089,"SALARIA/PIOMBINO","11135089",0,"",62145,0,
135,11,11135090,"STAZ.NE TIBURTINA (MB)","11135090",1,"",62146,0,
135,11,11135091,"SALARIA/PIOMBINO","11135091",0,"",62145,0,
135,11,11135092,"STAZ.NE TIBURTINA (MB)","11135092",1,"",62146,0,
135,11,11135093,"SALARIA/PIOMBINO","11135093",0,"",62145,0,
135,11,11135094,"STAZ.NE TIBURTINA (MB)","11135094",1,"",62146,0,
213,11,11213001,"CINECITTA' (MA)","11213001",0,"",56221,0,
213,11,11213002,"L.GO PRENESTE","11213002",1,"",56222,0,
213,11,11213003,"CINECITTA' (MA)","11213003",0,"",56221,0,
213,11,11213004,"L.GO PRENESTE","11213004",1,"",56222,0,
213,11,11213005,"CINECITTA' (MA)","11213005",0,"",56221,0,
213,11,11213006,"L.GO PRENESTE","11213006",1,"",56222,0,
213,11,11213007,"CINECITTA' (MA)","11213007",0,"",56221,0,
213,11,11213008,"L.GO PRENESTE","11213008",1,"",56222,0,
213,11,11213009,"CINECITTA' (MA)","11213009",0,"",56221,0,
213,11,11213010,"L.GO PRENESTE","11213010",1,"",56222,0,
213,11,11213011,"CINECITTA' (MA)","11213011",0,"",56221,0,
213,11,11213012,"L.GO PRENESTE","11213012",1,"",56222,0,
213,11,11213013,"CINECITTA' (MA)","11213013",0,"",56221,0,
213,11,11213014,"L.GO PRENESTE","11213014",1,"",56222,0,
213,11,11213015,"CINECITTA' (MA)","11213015",0,"",56221,0,
213,11,11213016,"L.GO PRENESTE","11213016",1,"",56222,0,
213,11,11213017,"CINECITTA' (MA)","11213017",0,"",56221,0,
213,11,11213018,"L.GO PRENESTE","11213018",1,"",56222,0,
213,11,11213019,"CINECITTA' (MA)","11213019",0,"",56221,0,
213,11,11213020,"L.GO PRENESTE","11213020",1,"",56222,0,
213,11,11213021,"CINECITTA' (MA)","11213021",0,"",56221,0,
213,11,11213022,"L.GO PRENESTE","11213022",1,"",56222,0,
213,11,11213023,"CINECITTA' (MA)","11213023",0,"",56221,0,
213,11,11213024,"L.GO PRENESTE","11213024",1,"",56222,0,
213,11,11213025,"CINECITTA' (MA)","11213025",0,"",56221,0,
213,11,11213026,"L.GO PRENESTE","11213026",1,"",56222,0,
213,11,11213027,"CINECITTA' (MA)","11213027",0,"",56221,0,
213,11,11213028,"L.GO PRENESTE","11213028",1,"",56222,0,
213,11,11213029,"CINECITTA' (MA)","11213029",0,"",56221,0,
213,11,11213030,"L.GO PRENESTE","11213030",1,"",56222,0,
213,11,11213031,"CINECITTA' (MA)","11213031",0,"",56221,0,
213,11,11213032,"L.GO PRENESTE","11213032",1,"",56222,0,
213,11,11213033,"CINECITTA' (MA)","11213033",0,"",56221,0,
213,11,11213034,"L.GO PRENESTE","11213034",1,"",56222,0,
213,11,11213035,"CINECITTA' (MA)","11213035",0,"",56221,0,
213,11,11213036,"L.GO PRENESTE","11213036",1,"",56222,0,
213,11,11213037,"CINECITTA' (MA)","11213037",0,"",56221,0,
213,11,11213038,"L.GO PRENESTE","11213038",1,"",56222,0,
213,11,11213039,"CINECITTA' (MA)","11213039",0,"",56221,0,
213,11,11213040,"L.GO PRENESTE","11213040",1,"",56222,0,
213,11,11213041,"CINECITTA' (MA)","11213041",0,"",56221,0,
213,11,11213042,"L.GO PRENESTE","11213042",1,"",56222,0,
213,11,11213043,"CINECITTA' (MA)","11213043",0,"",56221,0,
213,11,11213044,"L.GO PRENESTE","11213044",1,"",56222,0,
213,11,11213045,"CINECITTA' (MA)","11213045",0,"",56221,0,
213,11,11213046,"L.GO PRENESTE","11213046",1,"",56222,0,
213,11,11213047,"CINECITTA' (MA)","11213047",0,"",56221,0,
213,11,11213048,"L.GO PRENESTE","11213048",1,"",56222,0,
213,11,11213049,"CINECITTA' (MA)","11213049",0,"",56221,0,
213,11,11213050,"L.GO PRENESTE","11213050",1,"",56222,0,
213,11,11213051,"CINECITTA' (MA)","11213051",0,"",56221,0,
213,11,11213052,"L.GO PRENESTE","11213052",1,"",56222,0,
213,11,11213053,"CINECITTA' (MA)","11213053",0,"",56221,0,
213,11,11213054,"L.GO PRENESTE","11213054",1,"",56222,0,
213,11,11213055,"CINECITTA' (MA)","11213055",0,"",56221,0,
213,11,11213056,"L.GO PRENESTE","11213056",1,"",56222,0,
213,11,11213057,"CINECITTA' (MA)","11213057",0,"",56221,0,
213,11,11213058,"L.GO PRENESTE","11213058",1,"",56222,0,
213,11,11213059,"CINECITTA' (MA)","11213059",0,"",56221,0,
213,11,11213060,"L.GO PRENESTE","11213060",1,"",56222,0,
213,11,11213061,"CINECITTA' (MA)","11213061",0,"",56221,0,
213,11,11213062,"L.GO PRENESTE","11213062",1,"",56222,0,
213,11,11213063,"CINECITTA' (MA)","11213063",0,"",56221,0,
213,11,11213064,"L.GO PRENESTE","11213064",1,"",56222,0,
213,11,11213065,"CINECITTA' (MA)","11213065",0,"",56221,0,
213,11,11213066,"L.GO PRENESTE","11213066",1,"",56222,0,
213,11,11213067,"CINECITTA' (MA)","11213067",0,"",56221,0,
213,11,11213068,"L.GO PRENESTE","11213068",1,"",56222,0,
213,11,11213069,"CINECITTA' (MA)","11213069",0,"",56221,0,
213,11,11213070,"L.GO PRENESTE","11213070",1,"",56222,0,
213,11,11213071,"CINECITTA' (MA)","11213071",0,"",56221,0,
213,11,11213072,"L.GO PRENESTE","11213072",1,"",56222,0,
213,11,11213073,"CINECITTA' (MA)","11213073",0,"",56221,0,
213,11,11213074,"L.GO PRENESTE","11213074",1,"",56222,0,
213,11,11213075,"CINECITTA' (MA)","11213075",0,"",56221,0,
213,11,11213076,"L.GO PRENESTE","11213076",1,"",56222,0,
213,11,11213077,"CINECITTA' (MA)","11213077",0,"",56221,0,
213,11,11213078,"L.GO PRENESTE","11213078",1,"",56222,0,
213,11,11213079,"CINECITTA' (MA)","11213079",0,"",56221,0,
213,11,11213080,"L.GO PRENESTE","11213080",1,"",56222,0,
213,11,11213081,"CINECITTA' (MA)","11213081",0,"",56221,0,
213,11,11213082,"L.GO PRENESTE","11213082",1,"",56222,0,
213,11,11213083,"CINECITTA' (MA)","11213083",0,"",56221,0,
213,11,11213084,"L.GO PRENESTE","11213084",1,"",56222,0,
213,11,11213085,"CINECITTA' (MA)","11213085",0,"",56221,0,
213,11,11213086,"L.GO PRENESTE","11213086",1,"",56222,0,
213,11,11213087,"CINECITTA' (MA)","11213087",0,"",56221,0,
213,11,11213088,"L.GO PRENESTE","11213088",1,"",56222,0,
213,11,11213089,"CINECITTA' (MA)","11213089",0,"",56221,0,
213,11,11213090,"L.GO PRENESTE","11213090",1,"",56222,0,
213,11,11213091,"CINECITTA' (MA)","11213091",0,"",56221,0,
213,11,11213092,"L.GO PRENESTE","11213092",1,"",56222,0,
213,11,11213093,"CINECITTA' (MA)","11213093",0,"",56221,0,
213,11,11213094,"L.GO PRENESTE","11213094",1,"",56222,0,
213,11,11213095,"CINECITTA' (MA)","11213095",0,"",56221,0,
213,11,11213096,"L.GO PRENESTE","11213096",1,"",56222,0,
213,11,11213097,"CINECITTA' (MA)","11213097",0,"",56221,0,
213,11,11213098,"L.GO PRENESTE","11213098",1,"",56222,0,
213,11,11213099,"CINECITTA' (MA)","11213099",0,"",56221,0,
213,11,11213100,"L.GO PRENESTE","11213100",1,"",56222,0,
213,11,11213101,"CINECITTA' (MA)","11213101",0,"",56221,0,
213,11,11213102,"L.GO PRENESTE","11213102",1,"",56222,0,
213,11,11213103,"CINECITTA' (MA)","11213103",0,"",56221,0,
213,11,11213104,"L.GO PRENESTE","11213104",1,"",56222,0,
213,11,11213105,"CINECITTA' (MA)","11213105",0,"",56221,0,
213,11,11213106,"L.GO PRENESTE","11213106",1,"",56222,0,
213,11,11213107,"CINECITTA' (MA)","11213107",0,"",56221,0,
213,11,11213108,"L.GO PRENESTE","11213108",1,"",56222,0,
213,11,11213109,"CINECITTA' (MA)","11213109",0,"",56221,0,
213,11,11213110,"L.GO PRENESTE","11213110",1,"",56222,0,
213,11,11213111,"CINECITTA' (MA)","11213111",0,"",56221,0,
213,11,11213112,"L.GO PRENESTE","11213112",1,"",56222,0,
213,11,11213113,"CINECITTA' (MA)","11213113",0,"",56221,0,
213,11,11213114,"L.GO PRENESTE","11213114",1,"",56222,0,
213,11,11213115,"CINECITTA' (MA)","11213115",0,"",56221,0,
213,11,11213116,"L.GO PRENESTE","11213116",1,"",56222,0,
213,11,11213117,"CINECITTA' (MA)","11213117",0,"",56221,0,
213,11,11213118,"L.GO PRENESTE","11213118",1,"",56222,0,
213,11,11213119,"CINECITTA' (MA)","11213119",0,"",56221,0,
213,11,11213120,"L.GO PRENESTE","11213120",1,"",56222,0,
213,11,11213121,"CINECITTA' (MA)","11213121",0,"",56221,0,
213,11,11213122,"L.GO PRENESTE","11213122",1,"",56222,0,
213,11,11213123,"CINECITTA' (MA)","11213123",0,"",56221,0,
213,11,11213124,"L.GO PRENESTE","11213124",1,"",56222,0,
213,11,11213125,"CINECITTA' (MA)","11213125",0,"",56221,0,
213,11,11213126,"L.GO PRENESTE","11213126",1,"",56222,0,
213,11,11213127,"CINECITTA' (MA)","11213127",0,"",56221,0,
213,11,11213128,"L.GO PRENESTE","11213128",1,"",56222,0,
213,11,11213129,"CINECITTA' (MA)","11213129",0,"",56221,0,
314,11,11314001,"ROTELLO","11314001",0,"",56866,0,
314,11,11314002,"L.GO PRENESTE","11314002",1,"",56867,0,
314,11,11314003,"ROTELLO","11314003",0,"",56866,0,
314,11,11314004,"L.GO PRENESTE","11314004",1,"",56867,0,
314,11,11314005,"ROTELLO","11314005",0,"",56866,0,
314,11,11314006,"L.GO PRENESTE","11314006",1,"",56867,0,
314,11,11314007,"ROTELLO","11314007",0,"",56866,0,
314,11,11314008,"L.GO PRENESTE","11314008",1,"",56867,0,
314,11,11314009,"ROTELLO","11314009",0,"",56866,0,
314,11,11314010,"L.GO PRENESTE","11314010",1,"",56867,0,
314,11,11314011,"ROTELLO","11314011",0,"",56866,0,
314,11,11314012,"L.GO PRENESTE","11314012",1,"",56867,0,
314,11,11314013,"ROTELLO","11314013",0,"",56866,0,
314,11,11314014,"L.GO PRENESTE","11314014",1,"",56867,0,
314,11,11314015,"ROTELLO","11314015",0,"",56866,0,
314,11,11314016,"L.GO PRENESTE","11314016",1,"",56867,0,
314,11,11314017,"ROTELLO","11314017",0,"",56866,0,
314,11,11314018,"L.GO PRENESTE","11314018",1,"",56867,0,
314,11,11314019,"ROTELLO","11314019",0,"",56866,0,
314,11,11314020,"L.GO PRENESTE","11314020",1,"",56867,0,
314,11,11314021,"ROTELLO","11314021",0,"",56866,0,
314,11,11314022,"L.GO PRENESTE","11314022",1,"",56867,0,
314,11,11314023,"ROTELLO","11314023",0,"",56866,0,
314,11,11314024,"L.GO PRENESTE","11314024",1,"",56867,0,
314,11,11314025,"ROTELLO","11314025",0,"",56866,0,
314,11,11314026,"L.GO PRENESTE","11314026",1,"",56867,0,
314,11,11314027,"ROTELLO","11314027",0,"",56866,0,
314,11,11314028,"L.GO PRENESTE","11314028",1,"",56867,0,
314,11,11314029,"ROTELLO","11314029",0,"",56866,0,
314,11,11314030,"L.GO PRENESTE","11314030",1,"",56867,0,
314,11,11314031,"ROTELLO","11314031",0,"",56866,0,
314,11,11314032,"L.GO PRENESTE","11314032",1,"",56867,0,
314,11,11314033,"ROTELLO","11314033",0,"",56866,0,
314,11,11314034,"L.GO PRENESTE","11314034",1,"",56867,0,
314,11,11314035,"ROTELLO","11314035",0,"",56866,0,
314,11,11314036,"L.GO PRENESTE","11314036",1,"",56867,0,
314,11,11314037,"ROTELLO","11314037",0,"",56866,0,
314,11,11314038,"L.GO PRENESTE","11314038",1,"",56867,0,
314,11,11314039,"ROTELLO","11314039",0,"",56866,0,
314,11,11314040,"L.GO PRENESTE","11314040",1,"",56867,0,
314,11,11314041,"ROTELLO","11314041",0,"",56866,0,
314,11,11314042,"L.GO PRENESTE","11314042",1,"",56867,0,
314,11,11314043,"ROTELLO","11314043",0,"",56866,0,
314,11,11314044,"L.GO PRENESTE","11314044",1,"",56867,0,
314,11,11314045,"ROTELLO","11314045",0,"",56866,0,
314,11,11314046,"L.GO PRENESTE","11314046",1,"",56867,0,
314,11,11314047,"ROTELLO","11314047",0,"",56866,0,
314,11,11314048,"L.GO PRENESTE","11314048",1,"",56867,0,
314,11,11314049,"ROTELLO","11314049",0,"",56866,0,
314,11,11314050,"L.GO PRENESTE","11314050",1,"",56867,0,
314,11,11314051,"ROTELLO","11314051",0,"",56866,0,
314,11,11314052,"L.GO PRENESTE","11314052",1,"",56867,0,
314,11,11314053,"ROTELLO","11314053",0,"",56866,0,
314,11,11314054,"L.GO PRENESTE","11314054",1,"",56867,0,
314,11,11314055,"ROTELLO","11314055",0,"",56866,0,
314,11,11314056,"L.GO PRENESTE","11314056",1,"",56867,0,
314,11,11314057,"ROTELLO","11314057",0,"",56866,0,
314,11,11314058,"L.GO PRENESTE","11314058",1,"",56867,0,
314,11,11314059,"ROTELLO","11314059",0,"",56866,0,
314,11,11314060,"L.GO PRENESTE","11314060",1,"",56867,0,
314,11,11314061,"ROTELLO","11314061",0,"",56866,0,
314,11,11314062,"L.GO PRENESTE","11314062",1,"",56867,0,
314,11,11314063,"ROTELLO","11314063",0,"",56866,0,
314,11,11314064,"L.GO PRENESTE","11314064",1,"",56867,0,
314,11,11314065,"ROTELLO","11314065",0,"",56866,0,
314,11,11314066,"L.GO PRENESTE","11314066",1,"",56867,0,
314,11,11314067,"ROTELLO","11314067",0,"",56866,0,
314,11,11314068,"L.GO PRENESTE","11314068",1,"",56867,0,
314,11,11314069,"ROTELLO","11314069",0,"",56866,0,
314,11,11314070,"L.GO PRENESTE","11314070",1,"",56867,0,
314,11,11314071,"ROTELLO","11314071",0,"",56866,0,
314,11,11314072,"L.GO PRENESTE","11314072",1,"",56867,0,
314,11,11314073,"ROTELLO","11314073",0,"",56866,0,
314,11,11314074,"L.GO PRENESTE","11314074",1,"",56867,0,
314,11,11314075,"ROTELLO","11314075",0,"",56866,0,
314,11,11314076,"L.GO PRENESTE","11314076",1,"",56867,0,
314,11,11314077,"ROTELLO","11314077",0,"",56866,0,
314,11,11314078,"L.GO PRENESTE","11314078",1,"",56867,0,
314,11,11314079,"ROTELLO","11314079",0,"",56866,0,
314,11,11314080,"L.GO PRENESTE","11314080",1,"",56867,0,
314,11,11314081,"ROTELLO","11314081",0,"",56866,0,
314,11,11314082,"L.GO PRENESTE","11314082",1,"",56867,0,
314,11,11314083,"ROTELLO","11314083",0,"",56866,0,
314,11,11314084,"L.GO PRENESTE","11314084",1,"",56867,0,
314,11,11314085,"ROTELLO","11314085",0,"",56866,0,
314,11,11314086,"L.GO PRENESTE","11314086",1,"",56867,0,
314,11,11314087,"ROTELLO","11314087",0,"",56866,0,
314,11,11314088,"L.GO PRENESTE","11314088",1,"",56867,0,
314,11,11314089,"ROTELLO","11314089",0,"",56866,0,
314,11,11314090,"L.GO PRENESTE","11314090",1,"",56867,0,
314,11,11314091,"ROTELLO","11314091",0,"",56866,0,
314,11,11314092,"L.GO PRENESTE","11314092",1,"",56867,0,
314,11,11314093,"ROTELLO","11314093",0,"",56866,0,
314,11,11314094,"L.GO PRENESTE","11314094",1,"",56867,0,
314,11,11314095,"ROTELLO","11314095",0,"",56866,0,
314,11,11314096,"L.GO PRENESTE","11314096",1,"",56867,0,
314,11,11314097,"ROTELLO","11314097",0,"",56866,0,
314,11,11314098,"L.GO PRENESTE","11314098",1,"",56867,0,
314,11,11314099,"ROTELLO","11314099",0,"",56866,0,
314,11,11314100,"L.GO PRENESTE","11314100",1,"",56867,0,
314,11,11314101,"ROTELLO","11314101",0,"",56866,0,
314,11,11314102,"L.GO PRENESTE","11314102",1,"",56867,0,
314,11,11314103,"ROTELLO","11314103",0,"",56866,0,
314,11,11314104,"L.GO PRENESTE","11314104",1,"",56867,0,
314,11,11314105,"ROTELLO","11314105",0,"",56866,0,
314,11,11314106,"L.GO PRENESTE","11314106",1,"",56867,0,
314,11,11314107,"ROTELLO","11314107",0,"",56866,0,
314,11,11314108,"L.GO PRENESTE","11314108",1,"",56867,0,
314,11,11314109,"ROTELLO","11314109",0,"",56866,0,
314,11,11314110,"L.GO PRENESTE","11314110",1,"",56867,0,
314,11,11314112,"L.GO PRENESTE","11314112",1,"",56867,0,
340,11,11340001,"DANTE DA MAIANO","11340001",0,"",60223,0,
340,11,11340002,"MARMORALE","11340002",1,"",60224,0,
340,11,11340003,"DANTE DA MAIANO","11340003",0,"",60223,0,
340,11,11340004,"MARMORALE","11340004",1,"",60224,0,
340,11,11340005,"DANTE DA MAIANO","11340005",0,"",60223,0,
340,11,11340006,"MARMORALE","11340006",1,"",60224,0,
340,11,11340007,"DANTE DA MAIANO","11340007",0,"",60223,0,
340,11,11340008,"MARMORALE","11340008",1,"",60224,0,
340,11,11340009,"DANTE DA MAIANO","11340009",0,"",60223,0,
340,11,11340010,"MARMORALE","11340010",1,"",60224,0,
340,11,11340011,"DANTE DA MAIANO","11340011",0,"",60223,0,
340,11,11340012,"MARMORALE","11340012",1,"",60224,0,
340,11,11340013,"DANTE DA MAIANO","11340013",0,"",60223,0,
340,11,11340014,"MARMORALE","11340014",1,"",60224,0,
340,11,11340015,"DANTE DA MAIANO","11340015",0,"",60223,0,
340,11,11340016,"MARMORALE","11340016",1,"",60224,0,
340,11,11340017,"DANTE DA MAIANO","11340017",0,"",60223,0,
340,11,11340018,"MARMORALE","11340018",1,"",60224,0,
340,11,11340019,"DANTE DA MAIANO","11340019",0,"",60223,0,
340,11,11340020,"MARMORALE","11340020",1,"",60224,0,
340,11,11340021,"DANTE DA MAIANO","11340021",0,"",60223,0,
340,11,11340022,"MARMORALE","11340022",1,"",60224,0,
340,11,11340023,"DANTE DA MAIANO","11340023",0,"",60223,0,
340,11,11340024,"MARMORALE","11340024",1,"",60224,0,
340,11,11340025,"DANTE DA MAIANO","11340025",0,"",60223,0,
340,11,11340026,"MARMORALE","11340026",1,"",60224,0,
340,11,11340027,"DANTE DA MAIANO","11340027",0,"",60223,0,
340,11,11340028,"MARMORALE","11340028",1,"",60224,0,
340,11,11340029,"DANTE DA MAIANO","11340029",0,"",60223,0,
340,11,11340030,"MARMORALE","11340030",1,"",60224,0,
340,11,11340031,"DANTE DA MAIANO","11340031",0,"",60223,0,
340,11,11340032,"MARMORALE","11340032",1,"",60224,0,
343,11,11343001,"PONTE MAMMOLO (MB)","11343001",0,"",65830,0,
343,11,11343002,"VALTOURNANCHE","11343002",1,"",65831,0,
343,11,11343003,"PONTE MAMMOLO (MB)","11343003",0,"",65830,0,
343,11,11343004,"VALTOURNANCHE","11343004",1,"",65831,0,
343,11,11343005,"PONTE MAMMOLO (MB)","11343005",0,"",65830,0,
343,11,11343006,"VALTOURNANCHE","11343006",1,"",65831,0,
343,11,11343007,"PONTE MAMMOLO (MB)","11343007",0,"",65830,0,
343,11,11343008,"VALTOURNANCHE","11343008",1,"",65831,0,
343,11,11343009,"PONTE MAMMOLO (MB)","11343009",0,"",65830,0,
343,11,11343010,"VALTOURNANCHE","11343010",1,"",65831,0,
343,11,11343011,"PONTE MAMMOLO (MB)","11343011",0,"",65830,0,
343,11,11343012,"VALTOURNANCHE","11343012",1,"",65831,0,
343,11,11343013,"PONTE MAMMOLO (MB)","11343013",0,"",65830,0,
343,11,11343014,"VALTOURNANCHE","11343014",1,"",65831,0,
343,11,11343015,"PONTE MAMMOLO (MB)","11343015",0,"",65830,0,
343,11,11343016,"VALTOURNANCHE","11343016",1,"",65831,0,
343,11,11343017,"PONTE MAMMOLO (MB)","11343017",0,"",65830,0,
343,11,11343018,"VALTOURNANCHE","11343018",1,"",65831,0,
343,11,11343019,"PONTE MAMMOLO (MB)","11343019",0,"",65830,0,
343,11,11343020,"VALTOURNANCHE","11343020",1,"",65831,0,
343,11,11343021,"PONTE MAMMOLO (MB)","11343021",0,"",65830,0,
343,11,11343022,"VALTOURNANCHE","11343022",1,"",65831,0,
343,11,11343023,"PONTE MAMMOLO (MB)","11343023",0,"",65830,0,
343,11,11343024,"VALTOURNANCHE","11343024",1,"",65831,0,
343,11,11343025,"PONTE MAMMOLO (MB)","11343025",0,"",65830,0,
343,11,11343026,"VALTOURNANCHE","11343026",1,"",65831,0,
343,11,11343027,"PONTE MAMMOLO (MB)","11343027",0,"",65830,0,
343,11,11343028,"VALTOURNANCHE","11343028",1,"",65831,0,
343,11,11343029,"PONTE MAMMOLO (MB)","11343029",0,"",65830,0,
343,11,11343030,"VALTOURNANCHE","11343030",1,"",65831,0,
343,11,11343031,"PONTE MAMMOLO (MB)","11343031",0,"",65830,0,
343,11,11343032,"VALTOURNANCHE","11343032",1,"",65831,0,
343,11,11343033,"PONTE MAMMOLO (MB)","11343033",0,"",65830,0,
343,11,11343034,"VALTOURNANCHE","11343034",1,"",65831,0,
343,11,11343035,"PONTE MAMMOLO (MB)","11343035",0,"",65830,0,
343,11,11343036,"VALTOURNANCHE","11343036",1,"",65831,0,
343,11,11343037,"PONTE MAMMOLO (MB)","11343037",0,"",65830,0,
343,11,11343038,"VALTOURNANCHE","11343038",1,"",65831,0,
343,11,11343039,"PONTE MAMMOLO (MB)","11343039",0,"",65830,0,
343,11,11343040,"VALTOURNANCHE","11343040",1,"",65831,0,
343,11,11343041,"PONTE MAMMOLO (MB)","11343041",0,"",65830,0,
343,11,11343042,"VALTOURNANCHE","11343042",1,"",65831,0,
343,11,11343043,"PONTE MAMMOLO (MB)","11343043",0,"",65830,0,
343,11,11343044,"VALTOURNANCHE","11343044",1,"",65831,0,
343,11,11343045,"PONTE MAMMOLO (MB)","11343045",0,"",65830,0,
343,11,11343046,"VALTOURNANCHE","11343046",1,"",65831,0,
343,11,11343047,"PONTE MAMMOLO (MB)","11343047",0,"",65830,0,
343,11,11343048,"VALTOURNANCHE","11343048",1,"",65831,0,
343,11,11343049,"PONTE MAMMOLO (MB)","11343049",0,"",65830,0,
343,11,11343050,"VALTOURNANCHE","11343050",1,"",65831,0,
